Restaurant,Review,Rating,Label
The Lal Street - Bar Exchange,Filtered entry Check Welcome assistance Check Crowd Check Ambience Check What s great Nothing It s a good sports bar with zero sense of consumer experience when it comes to to service and value for money Half the order doesn t come on time you ll have to repeatedly pesture your waiter who just keeps running half the time The fancy sports bar is not adequately staffed and even though they filter the crowd by putting a stag entry fee which is covered too many people are stiffed inside and I don t think they have the ability to serve the kind of crowd they attract Overall I liked the food and the place but it was a disappointment that night We left to a more peaceful place for the rest of night The cocktails are good though ,3.0,1
Pakwaan Grand,I had ordered grilled chicken from pakwaan grand firstly it wasn t grilled but it was cooked It was juciy and tender but it was not grilled The spicness was mild and light I had tasted their Biryani which was little strong on spiciness but grilled chicken was nothing compared to it ,3.0,1
The Old Madras Baking Company,The Old Madras has been our go to place for some nice coffee with a sandwich whenever the weather is nice and you want to enjoy it sitting outdoor The coffee is quite good with a lot of variations available The best part is the freshly baked breads Those beautiful soft breads make the sandwiches all the more tasty when grilled with butter Even the puffs and Victoria cake are nice to have Coming to the worst part the service In all my visits over the past couple of months this has been the biggest turn off about this place Almost always I had to go to the counter to place the order instead of a waiter coming over Second would be the cleanliness of the outdoor seating More often than not you can see flies buzzing over the tables Though the kitchen looks quite hygienic ,3.0,1
La La Land - Bar & Kitchen,This is first time I arrivle at here it was great experience amince good food not so good overal nice experience Service 4 5 Food 3 5 Ambiance 4 5,3.0,1
Momos Delight,taste was good but you provided only one mayo packet and 2 chilli sauce for 3 momo orders and the ones provided dripped onto the package because of loose package,3.0,1
Al Saba Restaurant,There was a lot of disturbance but running area service was good but ambiance was not good money is sortable Biryani was not so good Irani chai is good,3.0,1
Mazzo - Marriott Executive Apartments,The place has an amazing ambiance nice seating at rooftop beside the pool with amazing view And all 3 stars goes for it But the food is not great at all u can go there just to enjoy the view but food a big NO the biriyani was very dry hardly any options for starters or desserts The staff were extremely courteous and srrvice was also okay ,3.0,1
Hitech Bawarchi Food Zone,Ordered bone less mini biryani for 160 Taste is good but quantity is very less and might be in hurry they have delivered without raita and gravy I give 3 star rating for food Worth able trying once ,3.0,1
Gal Punjab Di, Nai They don t have any punjabi Gal First things first really not happy with their service Two different groups of people who came after us were served earlier than us and another worst thing was Washrooms din have water supply and that created a big problem for most of the customers So finally we got our order after 20 25 min of wait The lemon coriander soup was quite normal with dense eggy smell In starters Amrutsari murg was nice with moderate flavours along with malai This came with grated cheese on top of it which was the only best part Methi roti was fresh and good which came with 2 pieces Unlike plain tandoori tasted too bad it was the flour which got stale over the time may be Don t know how they served it So we ordered Boneless Murg i guess it was Murg Musalam this tastes really good just like as i needed less spicy thick gravy and nice pieces of chicken Overall one time try stop ,3.0,1
The Foodie Monster Kitchen,Tea not served,3.0,1
Pista House,Decent place Try this place for Hyderabadi biryani Very close to the prominent places Parking is an issue though Avoid during peak hours ,3.0,1
Al Saba Restaurant,Usually visit this restaurant on Fridays for lunch with office buddies The place is packed almost always at lunch time The food is mostly try your luck kind of a thing can be extremely tasty one day or totally bland at times specially their mutton biryani and tandoori items Good value for money but surely needs to improve on customer service and consistency on quality ,3.0,1
Tiki Shack,The quality of food and drink was really good What turned out to be the biggest let down was the service A few of the waiters are really ignorant They look for bigger groups to serve and circle around them only With much effort we got a waiter to come and take our order After waiting for half an hour we enquired only to find out that the waiter had not put in the order at all We got a new waiter to whom we had to re iterate the whole thing Although the new waiter was really polite and helpful but our experience was already ruined So my humble request is if you don t like to serve a smaller group mention it outside and we will definitely avoid your restaurant ,3.0,1
Pista House,Cakes were really good and tasty in Pista House Though the models are quiet simple and normal flavors were really good Loved the Mango flavor cake ,3.0,1
Dunkin' Donuts,I just came out of this outlet The food is as per DD standards but the venue lacked basic hygiene and maintenance The tables were not cleaned on time and hence it had flies hovering around it The wipe used for cleaning the table too was so dirty that it left a stench behind after the table was cleanes For payment too when I decided to pay through the mobile wallet instead of the standard QR code or getting a request for the OTP I was asked to pay the same to the store managers number as their system wasn t working ,3.0,1
Beyond Flavours,I have been to this place twice and had 2 different experiences 1st time it was with colleagues and I loved the food and ambience and service and everything except the prices as it was too costly Their special baked biriyani is work a try it s unique and tasty Because of the good experience I revisited this place with my sister She orders a mocktail and it was terrible they replace it but it was still not good And then I asked them about a starter if it was with bone or boneless and they told me it was boneless later on the arrival they told me that it comes with both It s disappointing to know that the staff doesn t know about the menu ,3.0,1
Delhi-39,One of the good places for students day out With variety of dishes Delhi 39 is a value for money restaurant Ambience is bit cozy but could be managed ,3.0,1
KFC,Decent ambience and setup Lots of space which is kind of expected being a franchise Fast service but inefficient On multiple occasions they gave the wrong order ,3.0,1
Behrouz Biryani,I ordered Lazeez Bhuna Murg Biriyani After seeing the Royal Box of Biriyani I was really happy Whole packaging of raita and Gulab Jamun was upto the mark and really good But then the taste it tastes sweet Everything was good from packaging to the Mouth freshner they gave but I didnt like the taste of biriyani The quantity was good and was garnished with almonds and cashew ,3.0,1
Absolute Sizzlers,I have been here twice Once I tried the buffet whcih is waste of money The spread could be better The Ala carte was good I had chicken sizzlers and fish tikka Taste 3 5 5 Quantity 3 5 Service 3 5 5 Ambience 3 5,3.0,1
The Foodie Monster Kitchen,I specially mentioned in message to fry that scrambled eggs properly till crispy brown but they gave it as it is it wasnt cooked properly ,3.0,1
Udipi's Upahar,kk but not great,3.0,1
Driven Cafe,Ambience is quite good and this place is nearby to my office I was disappointed with the food though Certainly dint reach to my expectations and the blue berry cheese cake that I had in other cafe s was wow but the one here was bland The shakes were good compared to the rest that I ordered Service was good so I would give a 4 5 Food 2 5 Ambience 4 5,3.0,1
SKYHY,Food is horrible cost both bar and food are too costly and the taste of food don t justify the price but ambiance is okay music is nice Good place for drinking but food Ah ah no,3.0,1
Arena Eleven,Visited Arena 11 for a Sunday Branch It was Easter Sunday and the place was packed Also since the IPL season is on this sports themed restaurant was on our visit list The have Sunday Buffet Brunch and the menu is very compact but most of the items in buffet were delicious Though the presentation can be improved alot We also tasted their ala carte menu a few of the items were good but their isn t much consistency with their dishes At once it will be amazing but the other time it can be below par Lemon Pepper Fish Tikka Honey Chilli Chicken Wings and Tangri Kebab were served The Lemon Fish Tikka and Tangdi Kebab were good but Honey Chilli Chicken Wings were too sweet for my palate The Sizzling Veg Tikka Platter and Masala Fries were good In buffet the Chicken Curry and Murg Makhani stood out Also gajar ka halwa in desserts was great I suggest them to add some more variety for desserts,3.0,1
Shree Santosh Dhaba Family Restaurant,paneer too spicy manchurian an naan were great,3.0,1
T Grill,The food quality is not that greay but a good place to go and hangout with friends They have a good area for kids to play The food can be improved and the service needs to be improved ,3.0,1
La La Land - Bar & Kitchen, go here only if you want to drink and dance Not a place for casual chat Food 5 7 Ambiance 4 7 tooooo loud music Service 5 7 VFM 4 7 We went there for dinner and I was hoping it to be as good as the movie La La land But couldn t bear the extremely loud music at all It s impossible to talk even with the person sitting next to you Though the taste was decent we couldn t enjoy the food for the same reason ,3.0,1
La La Land - Bar & Kitchen,Place is a bit small and the music is too loud Ambience is ok Food is good and they have a very courteous staff The rates are quite resonable ,3.0,1
Komatose - Holiday Inn Express & Suites,Please don t visit this place as a part of official team lunch We sat in komatose but food buffet was from johnathans kitchen seating is comfortable for drinks but not for having food staff was busy serving alcohol as it churns more money we were ignored big time and were even charged 100 rupees for one kinley bottle air condition was switched off probably hence we were sweating profusely My first experience of komatose and johnathons kitchen was bad and would neither visit or recommend anyone for this place ,3.0,1
Club Rogue,Well the service needs to be a bit organised The staff is polite But it s overcrowded place at weekends Otherwise the pricing and ambience is quite good enough Cheers,3.0,1
Urban Asia - Kitchen & Bar,First visit 1 Garlic Fried rice good 2 Mixed veggies in schezwan sauce good 3 Mixed mushroom platter did not please my taste buds Left half the dish I am not a fan of any mushroom other than the button mushroom Even if I liked other mushrooms I wouldn t have liked this dish It s nothing special Tasted like simple sauted mushrooms 4 Showstopper Yin Yan soup Half of it was a thick corn soup which has a subtle sweet taste The other half of it had thick coriander soup I think this is what they serve full bowl as lemon coriander soup Fan of this Coming back for this soup ,3.0,1
Udipi's Upahar,good but not the best,3.0,1
Sardarji's Chaats & More,Ordered Samosa aloo Tikki with chutney papdi dahi bhalla sev batata puri Samosa with chutney was good liked it Papdi dahi bhalla was good Didn t like the taste of sev batata puri Did not like aloo Tikki it was not freshly made felt like the potato was spoilt Chole bhatoore was good and pav bhaji was ok Didn t like the taste of Bhel Puri ,3.0,1
10 Downing Street,To spend a nice evening after Office hours we visited this place and occupied a table in the open area of it The weather was nice and thus we had a good conversation and laughter enjoying it In drinks we had Hot toddy Brewed beer Fruit punch Pinnacolada and many other mocktails All of these were good but there was nothing special about them In food we had masala omelette loaded nachos cottage cheese fingers mushroom Tikka fish and chicken wings Loaded nachos was the best dish among the list and we had two of them Overall the place is nice but the food and drinks were okayish in comparison to the other places in town ,3.0,1
Gal Punjab Di,This is a small Punjabi cuisine restaurant where we went for dinner dahi ke kawab was awesome Also the paneer lababdar was delicious We didn t like the rotis much The naan was little thicker than it should be and the lachha paratha was more oily But overall we liked the food The service is also good The waiters were polite and asked for feedback after the dinner We will definitely visit again to try other dishes Update Went recently on Independence day The paneery curry was just color and chilli powder The paneer pieces were also very stiff The rotis were also very rubbery ,3.0,1
10 Downing Street,A very mediocre experience to be honest at the outset I have been to the same restaurant in other cities and had great expectations The ambience is delightful and the three stars are only attributed to that It has a rooftop setting and a nice band was performing live Coming to food and service I would rate it 1 5 We tried the jalape o cheese poppers horrible taste so much so we had to leave some of it We had the vegetarian pizza served burnt at the base On asking for a replacement the waiter says it might take a while to prepare a new one Only the lasagne was slightly upto the mark The service was literally horrible being a Sunday everyone was just chilling on their own I guess I would recommend you to try out other places and save a large pocket pinch by avoiding this place ,3.0,1
Pista House,Went twice they have nice decent Ambience Their mutton galouti kebab is good But they overcook it sometimes The achari chicken was good but the biriyani was too spicy The butter chicken was sweet and spicy served with perfect butter naan No complains about the quantity The quality of the food can be improved ,3.0,1
The Foodie Monster Kitchen,The food was cold Could have been better if it was hot ,3.0,1
Driven Cafe,Driven cafe is the new age CCD Govthere chill as much as you want and call for one of their low standard of coffee The brew isn t great and the veg servings aren t good enough for a meal They really need to up the game w r t FnB The car bike game is real strong ,3.0,1
Yum Yum Tree - The Arabian Food Court,Arabic feel Ambiance Yum yum tree is one of the best restaurants in Hyderabad specialised in Arabic Mandi Yum yum tree has one of it s outlet at Gowlidoddy exactly above Art Botique hotel Yum yum tree has one of the finest ambiance in Gachibowli area Indoor as well as outdoor sitting is available Live sports screening is available at the terrace Food Yum yum tree is famous for it s Arabic Mandi they also serve various kinds of starters and shawarmas We placed an order for Chicken Stick Mandi and Chicken Barbeque Mandi Chicken stick Mandi has 6 7 boneless chicken pieces which were tasted perfectly with Mandi rice Half Chicken barbeque Mandi included 2 large barbeque chicken pieces served with 2 types of gravies Service Service at Yum Yum Tree Gachibowli is average as they take more time to serve starters ,3.0,1
Prism Club & Kitchen,Food was decent and the starters were average Location looks odd as its near the ORR and bit hard to find Service was ok and the interesting part in the ambience is the roof top lights transforms it s shape with music ,3.0,1
eat.fit,Dear eat fit what on Earth charging you 180 For this 3 rotis 2 spoons of veg curry enough dal and little salad with spoon of raita I am surprised why you guys are charging this much in the name of fitness 3 star is for taste and quality But quantity doesn t even meet expectations Very poor,3.0,1
13 Dhaba,didn t like tandoori paneer paratha much paneer makhani was average ,3.0,1
Ulavacharu,Ambience was good went on a busy afternoon ordered mamsam roast was okayish then ordered ulavacharu chicken pulao and pachi mirchi royyala pulao ulavacharu chicken was good royyala pulao was nothing special service can definitely improve ,3.0,1
Tiki Shack,Good place to go around Ambience is good and crowd is good over weekends Food was not that good which i thought of Must try jalepeno cheese poppers Ambience 4 5 Food 3 5 Seevice 3 5 5,3.0,1
The Fisherman's Wharf,Situated at end of the city Very Spacious and Ambience makes us feel like it was in Goa Theme restaurant like a fisherman s place Number of sea food items available We can select a fish and make them prepare in customisation way We visited for a friend s party ordered many items but we are not satisfied with the taste Soup tasted so bad Prawns and Fish items are not so much tasty Potato Starter was good Squats in fish was good Ordered Lemonade but not much great than I tasted before ,3.0,1
Tandoori Food Works,Food quality is too good We have ordered fish tikka and paneer Mali tikka Both of them were better than experience Waiting time is too high I felt the quantity is too less compared to the price ,3.0,1
Banana Leaf Multicuisine Restaurant,Rate is a bit on the higher side,3.0,1
Gal Punjab Di,avoid on week days food s amazing on the weekends the workforce comprises of good happy faces nice ambience what else mmm my fav Chicken Tangdi Kebab Food 6 10 Service 6 10 Ambience 6 10 Rates 5 10 One awful thing No soft drinks only Lime Water Sweet Salty ,3.0,1
GD's,this time taste was good but the bread became sogy with the mayo cheese and started to break after few bites I suppose that needs to be considered,3.0,1
Diners Pavilion,Went for a lunch on a weekend Ordered a biryani in which I felt the rice to be slightly undercooked The chicken do pyaza ordered had chicken pieces which were not mixed well with the gravy Ambience is not same as what is seen in the photos Staff is courteous but lacks experience in hospitality Could be much better ,3.0,1
Pakwaan Grand,Average food for cheap cost better we can go for only for grilled chicken and tandoori not so for Biryani and the quantity was too good for less cost,3.0,1
Mazzo - Marriott Executive Apartments,Went there for dinner with family it s located just above SLN Terminus Must say it has a terrific ambience and decor especially loved the poolside view of the place but the food is strictly average and their service is terribly slow and a big let down ,3.0,1
GD's,Have been hearing a lot about this amazing burger place opposite to DLF what an amazing join with live grill and freshly made burgers loved the friendly staff and a uniquely named menu ordered Galaxy and milky way burger which were amazing and cooked to perfection the charcoal grill gives the burger a unique BBQ taste with chunky chicken pieces in it On rush hours the service time can go lengthy limit parking space the shop shares a juice center which is a plus point to grab some quick fresh juice or soft drink to go with your burger and is open all night Feels moderately over priced however considering it being surrounded by MNC s and the taste maybe it s justified and definitely it s a worth visiting place ,3.0,1
Barbeque Nation,We went to barbeque nations for thanks giving special day team lunch Items are good But service is very slow We waited for long time for food items after ordered Deserts and starters are nice ,3.0,1
Ulavacharu,Rustic ambience was good The prawn and crispy veg starters were very average The Andra style curry was good Complimentary laddoo tasted yummy Overall decent place but nothing amazing as far as the food is concerned ,3.0,1
The Old Madras Baking Company,They got some good baked items like bread bagels and puff pastries etc Other menu items were also decent Don t order their feta cheese omellete It is too salty The chef should know better Service can be improved ,3.0,1
Banana Leaf Multicuisine Restaurant,delivery very late more than 30 min,3.0,1
PourHouse7,Food is not up to the mark in comparision to other pubs Veg Manchurian was sweeter than required Chicken Tikka were not soft and taste was not up to the mark Sweet Tomato sauce was put on Nachos Drinks were quite cheaper then other pubs ,3.0,1
Sardarji's Chaats & More,have only one packet of curry instead of 2,3.0,1
Behrouz Biryani,The biryani experience started well Having said that it s not as good as earlier experience now Two simple issues chicken biryani has no chicken and dry fruits have disappeared Should bring them back ,3.0,1
Absolute Sizzlers,taste good but quantitt is very less for the money paid,3.0,1
Frio Bistro,I liked the interiors of the place They are milimistic and simple with a decent ambience Would rate 3 5 Coming to food I had ordered bruschetta and Pasta and it was not the best but just Ok The cheese balls were good though 3 5 Would rate the staff 2 5 5,3.0,1
GD's,improve ur packing food never reaches hot,3.0,1
Arena Eleven,It serves only kebabs The ambience is nice but the service is very delayed The offers are good related to meal options Can work more on music and service ,3.0,1
Collage - Hyatt Hyderabad Gachibowli,Been here for a buffet lunch on weekdays Spread was really limited and the food was not that great Don t recommend to anybody else These guys being a costly place should have atleast taken care of their spread and taste ,3.0,1
Olive Garden,sweet was not served with ordered veg executive meal box,3.0,1
Diners Pavilion,Went with family on Saturday Nov 3rd Only one more table was occupied so was worried about the place We were seated very quickly and food order taken quickly and served within reasonable time Food was okay not that great taste the chicken wings were good though Choice of non veg soups limited to 4 types and only 2 of them were available that time Chicken quesadillas didn t taste like a quesadilla It was like some chicken pieces wrapped in a roti There is nothing compelling to visit this place the second time ,3.0,1
Komatose - Holiday Inn Express & Suites,Good place to hangout in gachibowli Crowd was average but ambience wasnt what I expected either But good food not budget friendly but worth it as its so yummy Has a dance floor but we need to book it earlier it seems not open for all That s disappointing ,3.0,1
Biryanis And More,Tasty biryanis food was yummy but service was very bad poor ambience take away is preferable option for tasty food Food 4 5 Price reasonable Ambience 2 5 5 Service 2 5,3.0,1
Banana Leaf Multicuisine Restaurant,Ordered dragon chicken 3 5 sweet in Taste And chicken pieces are hard to chew Paneer 65 and paneer majestic are good in taste but softness of paneer is underdone Rotis and butternans are very good here Mughlai chicken not so spicy but tasted good Chicken fry piece biryani totally disappointed as the chicken was fried too much and biryani rice is okay in taste Sides are good Ambience is quiet bright and friendly Staffa nd service are good Price s of dishes is reasonable,3.0,1
Gal Punjab Di,bhindu do pyaza is good but chapati is not well cooked,3.0,1
The Tilt Bar Republic,It is located in the heart of Gachibowli but the service was not as expected delay service and then the food was not that good The ambience was good though they need to improve their service as well as the food I hope the management will look into the above points so that the next time we plan to visit we get a good food and service ,3.0,1
The Old Madras Baking Company,Small place near Meenakshi and opp Deloitte building Courteous staff and good food They have outside seating as well which is decent Overall a decent place,3.0,1
Asian Meal Box,not so good I asked for spicy and Curdy but received a one with regular taste this this this this this this this this this this this this ,3.0,1
Cascade - Radisson Hyderabad Hitec City,Sunday brunch experience at Cascade Radisson It was a mixed experience because they had things we loved but also things we hated I ll describe in the review Service was really good one of the best Mr Salim and staff really did a great job to host us Plus point for them Ambiance instead was a total let down at least for us Floor was dirty as you can see in some pics chairs were dirty even the water bottle was dirty The restaurant itself has nothing special no atmosphere just bland If you want to go and have a good time and to enjoy the atmosphere this is a NO NO Food was on the good side It had good spread and some really good items as fish in butter sauce or polenta with mushroom ragou Starters were average as desserts The best part on desserts was the fresh made waffles All other items are usually like everywhere salad counter pizza and pasta counter etc With some small exceptions has nothing special on menu but not bad on taste When it comes to the price for the buffet I think is too expensive Most of the times we go out with some kind of discounts or coupons but at full price definitely not worth it Food 3 5 Ambiance 2 5 Service 5 5 Value 3 5,3.0,1
Club Rogue,The music here is too loud even for a club You can t hear what other person is saying even if they are speaking in your ear Ambience is cool Food is okay I think the good thing about this place is that price is a bit low compared to similar places And because of ladies night almost every day of week you will never find the place dull and empty even on weekdays Also I feel the dance floor lighting is bit too bright for my liking ,3.0,1
Deli 9 Bistro,Food is good and ambiance too just that we ordered for Pasta for my kid with no spice and it was loaded with black pepper which was not a pleasant experience Staff is a bit rude may be because they are not well staff ,3.0,1
Sardarji's Chaats & More,Sardarji s chaats and more is synonymous with the typical street food in Delhi and is nostalgia served in a plate all over for people who have for any point of time savored on the street food in delhi The sandwiches especially the samosa grilled one is a unique concept and tastes incredibly awesome The dahi bhalla dahi papdi s are good too However off late i get the dishes home delivered most of time time via zomato and there are fluctuations in the food Another complaint i had with them are their parathas they are bad polar opposite to their chaat dishes I would never recommend anyone ordering paratha s from this place and I tried twice and on occasions they were under stuffed and undercooked This is the reason I have rated them as 3 out 5 ,3.0,1
Karachi Bakery,Nice,3.0,1
PourHouse7,Went to Pour House 7 in Gachibowli recently The rooftop seating is very airy We ordered Virgin Mojito tasted ok Orange chat pat Tasted yummy Chicken Manchow soup tasted ok Hyderabadi Tawa Fish this one was a crowd pleaser but unfortunately couldn t please me Lahsuni Paneer Tikka paneer tikka was good flavors were well balanced Tangdi Kebab it was ok Tandoori Brocolli this one was impressive I liked the lemon marmalade that they served with it For main course we orderd Butter Naan it was way too thin and oily Murg Cashew Nut Tasted good For dessert we had Brownie the sides were too crispy Could have tasted better Overall I think there s room for a lot of improvement in their food and ambience The music can also be better Hope they will take it as constructive feedback and work at it ,3.0,1
Tiki Shack,Not that much great place reason being the service is very slow No one comes to take the order Located in a great business area with all the big companies The place has energy and good vibe but service is something that needs to be worked on They have started serving different vapes at this place which costs around 700 800 Thats something cool you get in different flavours Food is fine Cheers Rakshita Nath,3.0,1
Being Hungry,Loved the food ,3.0,1
Kritunga Restaurant,chicken was not boiled,3.0,1
Biryanis And More,It is low spicy and good food Don t expect too much Having a light dinner this place is good Food is good but I am not recommending to anybody ,3.0,1
Marsala Food Company,Went there for dinner Tried Chicken Mandi and double ka meetha Quantity of Mandi was good for two Double ka meetha was average Ambience and service was ok but could have given 4 stars if the AC could have been a little high and service a little fast I also feel they should also take care of the taste of dishes as there are so many good competitors around atoneplaceonline com,3.0,1
Collage - Hyatt Hyderabad Gachibowli,I have visited this place for team lunch We opted for lunch buffet High expectations but all waste Ambience 5 Food 3 Buffet spread 2 5 Highly disappointed with the options available in buffet Hardly 7 8 options for both veg and non veg Taste was also not exceptional If you want to visit this place then don t opt for buffet go for Al cart ,3.0,1
10 Downing Street,Great ambience and food but cocktails could have been better I had pasta with white sauce and it was best i had in quite sometime However i was disappointed with cocktail I ordered LIIT but it was not as good as i expected but overall it was a good visit and i will Probably try something else next time ,3.0,1
Collage - Hyatt Hyderabad Gachibowli,I came here for a buffet The overall experience was average They have a huge spread to choose from only in the salads and when it comes down to starters and main course i was pretty disappointed because of pretty limited options i had to choose from even from which there was just a single starter that made me even think about seconds The deserts were decent i loved the chocolate ice cream Moving on to ambience the seating and the restaurant was pretty decent and i think the true look and feel could be experienced at its best if you were to visit the place for a dinner The service was pretty swift Food 2 5 Ambience 4 5 Overall 3 5,3.0,1
Asian Meal Box,A little bland for my liking ,3.0,1
The Glass Onion,It is a great place for a quiet dinner and ambience is lovely but the food was a disappointment the place doesn t feel like we are inside the noisy city which is absolutely delightful but I wish I could say the same about the food and drinks staff is courteous and serving time is excellent you don t have to wait for your food or drinks for more than 10 15 mins no matter what you order Ambience 5 5 Staff 4 5 5 Food 1 5,3.0,1
Ulavacharu,Visited ulavacharu with my son who are both non veg lovers The food was good but the quantity was very less for the price that was paid We ordered Raju Gari kodi pulav which costed around 400 and the meat was very less in it ,3.0,1
Mathura Vilas,Disappointed with their so called special Navaratri thali festival they did not have any other option of thali during this time and when asked about north indian or south indian thali they told that they have only special Navaratri thali we decided to order two of them Nothing special in this one by Navaratri thali you would expect kadhi khichadi and some good options but this was actually a mix of north and south indian thali utappam sambar payasam kela sabji mixture from South and tandoor roti puri corn n peas sabji tikki from north and small mixed fruits salad green chutney sweet chutney plain curd they had just plain steam rice They missed serving us welcome drink of chaas lassi Overall disappointed for the price paid and options received ,3.0,1
Pot Pourri,Staff is good and courteous but the food is pretty average Not a lot of options to choose from Nothing great Ambience also is pretty average ,3.0,1
Hunger Maggi Point,It s a very small food joint like a pan shop and very crowded since there are many other food joints in the same lane It s nothing exceptional but if you really love Maggi then you can give it a try We tried fried chicken maggi but are doubtful of it being halal If anyone knows about it please let me know ,3.0,1
Cascade - Radisson Hyderabad Hitec City,I have been this on last Sunday I booked from dinout i was expecting a lot fr this place scene it is a five stars hotel but i didn t feel that much good Quality of food is ok i can say as per my experience Specially if you are a vegetarian then it not a good place for you ,3.0,1
Urban Asia - Kitchen & Bar,I went to this restro yesterday for dinner with my husband to beat the monsoon dullness This outlet is in Gachibowli Rd above Ratnadeep store There are couple of other restros and to be precise its on the 4th floor It was little surprising as this restro share the common space with Eat India Company We did not have any prior booking but was amused as there were scarcely couple of diners in the weekend One of the staff directed us to a crampy place and we outrightly rejected his proposal The staff was rigid and told that the place where we wanted to sit with a nice view was already reserved We were also curt and told them that if we dont sit in a comfy area we have other choices Reluctantly they agreed but I was surprised that hardly two or three diners came while we were having dinner They could have attended our request in the first go for the feel good quotient Anyways let me quickly summarize the orders we made there 1 Crabmeat Soup This soup was thick with minced crab meat The broth was bland and you can customise it by infusing soy sauce vineager and crushed pepper The whiff of craby flavor will surely tingle your taste buds 2 Corn Cubes A must try out platter The dish was innovative The american corn flour was mixed with miniscule chopped vegetables Then the kneaded flour was frozen in small cubes and were golden fried It was crisp and at the same time had a jelly consistency 3 Chicken Yakitori I did not like this preparation It was very dull and tasteless There were six skewered chicken sticks with capscicum and onion The chicken pieces were succulent but did not imbue any flavor Main Course 1 Manchow Chicken Fried Rice The rice was flavorful and spicy with lots of veggies and diced chicken pieces in it It was a bit sticky and can be consumed at its own Dessert 1 Bangkok Custurd I was assuming that this dessert will be cold but it was just the opposite The custurd was hot and thick and made with coconut puree The thick sauce was decadent with loads of nuts It tasted like Firni As accompaniment there were thin crusty pineapple spring rolls It was just yum for the greedy tongue Total Rs 1396 Inclusive of taxes Cobclusion The price range is moderate and the portion is generous in amount The food is delectable but did not have any exlusive or signature dish which can attract guest for the next time The staffs are inexperienced and do not have knowledge abot the items put in the menu card No coordination among the staffs Either different staffs will come and ask for the same course of order for multiple times or no one will attend the guest The dessert section in the menu card is quite attractive but most of the items are not available I had a discussion on this with the manager but rather than taking it as a constructive feedback he delved himself into arguments This is not the place to enjoy your special occassions Its just okayish for casual dinner lunch I will think twice to visit this place again ,3.0,1
Karachi Cafe,Quality of food was average although the service of the staff needs a little improvement I had to wait for long duration even for a glass of water Potato wedges 4 5 5 Penne alfredo 3 5 5 Ferrero rocher shake 2 5 5,3.0,1
Driven Cafe,Nice place Coffee is nice Stays open till midnight which is great for people who work late night and are in need for a good coffee We had double chocolate decadent which is ok as we had better before Plus it doesn t look like it s made fresh Coffee was nice as it can get better ,3.0,1
Shanghai Chef 2,Its a casual place for good chinese food The ambience is a bit dull but the food is okay Service is ok Have been here on multiple occasions and have liked the food they serve ,3.0,1
Being Hungry,I had ordered thrice from here and each time the Chicken Dum Biryani was mind blowing Superb taste and with two pieces of leg pieces most of the times it s total value for money But unfortunately I was going to order it again and see that they have removed that Chicken Dum Biryani from the menu That s bad I really wish they put it again so that I can order it again ,3.0,1
The Foodie Monster Kitchen,Quantity is not upto the mark Rice or biryani is not even sufficient for 1 person,3.0,1
Cafe Eclat,So I ve been to this place with a couple of friends for breakfast so I d say that their bakery items are out of the world Freshly baked and you can see the chefs preparing them through a transparent glass Breakfast wasn t great would give it a 2 5 They use their own recipes and sauces Also most importantly it s a big hole to your pocket Very expensive So watch out,3.0,1
Shah Ghouse Spl Shawarma,late delivery,3.0,1
Mustang Terrace Lounge,Food drinks and music all is good What this place lacks is in service The servers literally forgot us and we had to call them multiple times and remind them to take our orders The ambience is great The view is superb They have 3 sitting areas indoor and two terrace sitting ,3.0,1
Feast - Sheraton Hyderabad Hotel,Sheraton is one of the best hotels in Hyderabad but their restaurant fails to match the expectations I have come here twice for the Buffet and the only good thing was some desserts They have very few options in Vegetarian starters Pizza is not of the best quality whole pasta is good Their desserts looks mind blowing but only few of them are actually very good Ambiance is pretty amazing but it s not the worth the price you pay for the kind of food you get here ,3.0,1
Hunger Maggi Point,I used to spot this shop opposite to the DLF IT park while coming back from work during my stay in Hyderabad Always crowded with majority of the IT people nearby and all other food delivery agents waiting to take parcel Got to know that they are also delivering till the wee hours of the night I was wanting to order from here once for that taste of Maggi Who doesn t like a fancy maggi noodles So one fine night ordered for a Corn Masala Cheese Butter Maggi through Zomato That was the most fanciest name I could find on their menu The delivery was smooth and the packing was okayish in a plastic box along with a plastic spoon and fork The maggi was somewhat soggy and some what semi gravyish which I am not that big a fan of It could have been a bit drier But the taste was really good and one could feel all the butter cheese in the maggi Good cost effective outlet for the love of Maggi Noodles ,3.0,1
Hyderabadi Daawat,i have ordered Veg Biryani from Hyderabad Daawat the taste is average and quantity is okay quality of the food need to be improved I do not see anything except cauliflower and beans in biryani ,3.0,1
Driven Cafe,The best thing about this cafe is that it is open 24x7 There are lot of beverage options a few bakery options and very little food options The ambiance is great for bike enthusiasts but if you aren t one it is only average for you They play really good music though The food is only average ,3.0,1
Mohammedia Shawarma,ddinot provide the mayo bowls,3.0,1
PourHouse7,I chose this place because a friend of mine recommended and I was pretty disappointed with the sluggish service as it was not even standard There was just one bartender on a Friday night which really escalated the waiting time Service on the food section was even slower As the fries ordered at 9pm were served at 10pm I was extremely displeased If you want visit pourhouse7 then I would suggest going only for dancing and that too only if you can tolerate the high base ,3.0,1
Hitech Bawarchi Food Zone,not much ecpected,3.0,1
Club Rogue,Ambience was good but when we were drunk the waiter has charged extra 100 on our bill Please ask the management not to misuse the customers,3.0,1
